Product ID;Image URLs (x,y,z...);Name *;Kategoria;index #;Price tax included;discount percent;discount from; discount to;tax rule;Quantity;Active (0/1);description;tax rule
144;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5136/750x750_product_media_55001-56000_Towar_54427_168754.jpg;Taco Hemingway - Pocztówka z WWA, Lato '19; Muzyka, Pozostałe;demo_144;49,99 zł;0;20.12.2022;20.01.2023;1;847;"""To wszystko dziełem przypadku""…""Jeszcze na początku maja pisałem zupełnie inną płytę. Obiecałem sobie, że tym razem dam sobie tyle czasu, ile będzie trzeba. Zapowiedziana na rok 2019 przerwa wydawnicza miała być więc wymogiem logistycznym. Okazało się jednak, że jestem uzależniony od wydawania nowego materiału w lato. Cóż począć. I tak właśnie powstała ""Pocztówka"". Po roku 2018, erze silnego skupiania się na sobie (""SOMA"" + ""Café Belga"" + ""Flagey""), czas wymienić lustro na teleskop i wrócić do obserwowania miasta i społeczeństwa. Żeby jednak zadowolić ten segment słuchaczy, który lubi posłuchać sobie moich mniej lub bardziej zrytmizowanych neurotyzmów, postanowiłem dać im upust w stuwersowych ""Kabrioletach"" zamykających standardową wersję płyty. Pierwszy raz w życiu w swoich działaniach solowych zdecydowałem się zaprosić na płytę kilku gości, i to dość zróżnicowanych pod kątem muzycznym i osobowościowym.Jako że nic mnie tak nie mierzi jak mitologizacja poetów, muzyków i artystów, powiem to najprościej jak się da: przed tobą znajduje się seria dźwięków i garść obserwacji. Tylko i aż tyle.Nie jest to rozprawka ani reportaż. Nie jest to esej ani epopeja. Nie jest to manifest, memoir ani moralitet. Jest to pocztówka. Oto kilka opowieści z Warszawy. Ode mnie, dla was. Niechaj umili wam to kolejne burzliwe lato"" - mówi artysta.
Track lista:
01. Człowiek Z Dziurą Zamiast Krtani02. Antysmogowa Maska W Moim Carry-On Baggage Feat. Pezet03. Leci Nowy Future04. W Piątki Leżę W Wannie Feat. Dawid Podsiadło05. Wwa Vhs Feat. Ras06. Wytrawne (Z Nutą Desperacji)07. Wujek Dobra Rada08. Tijuana Feat. Kizo09. Sanatorium Feat. Dawid Podsiadło, Rosalie.10. Alert Rcb Feat. Schafter11. Kabriolety";1;1
145;https://sbmstore.pl//environment/cache/images/380_380_productGfx_1391/5.1.jpg;Taco Hemingway - Szprycer; Muzyka, Pozostałe;demo_145;44,99 zł;0;20.12.2022;20.01.2023;1;398;"Najnowsza płyta z dyskografii Taco Hemingwaya.W środku znajdziecie nie tylko CD, ale także plakat oraz booklet!
NostalgiaChodźTlenGłupi BytDeleI.S.W.T35Karimata (mute)Saldo '07
słowa & wokal: Filip Szcześniak 
muzyka & produkcja muzyczna: Rumak z wyjątkiem 2. Zeppy Zepp 6. Borucci 9. Duit
mix & mastering: Rafał Smoleń 
nagrania: Studio Nagrywarka 
projekt okładki: Sonia Szóstak, Piotr Dudek, Łukasz Partyka 
typografia: Mateusz Machalski";1;1
146;https://sbmstore.pl//environment/cache/images/380_380_productGfx_1387/5.4.png;Taco Hemingway - Umowa o dzieło; Produkty bez przypisanej kategorii,Taco Hemingway - Umowa o dzieło;demo_146;35,00 zł;0;20.12.2022;20.01.2023;1;764;"Druga płyta Taco Hemingwaya to echo wielkomiejskich wątków stanowiących tło dla akcji ""Trójkąta warszawskiego"". Płytę promuje teledysk „6 zer”, a także znany z radiowej Trójki singiel ""Następna stacja”, będący zapisem przejażdżki stołecznym metrem. W sferze muzycznej klimatyczne podkłady Rumaka tworzą dopełniający się tandem z głosem i stylem Taco.
Tracklista:
""Od zera""""A mówiłem ci""""Następna stacja""""6 zer""""+4822""""Awizo""""Białkoholicy""""100 khm""
słowa: Taco Hemingway
muzyka/produkcja: Rumak (z wyjątkiem piosenki ""+4822"" produkcji Borucci)
okładka: Jonasz Tołopiło, Piotr Dudek, Łukasz Partyka
remastering: Eprom Sound Studio";1;1
147;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5132/600x600_product_media_44001-45000_Towar_43112_104449.jpg;Taco Hemingway - WOSK; Muzyka, Pozostałe;demo_147;34,99 zł;0;20.12.2022;20.01.2023;1;656;"Ten zbiór 6 utworów, nagranych w lipcu 2016, stanowi osobiste podsumowanie kariery Taco na kilka miesięcy przed wydaniem pierwszego pełnego albumu “Marmur"". Produkcją utworów podzielili się sprawiedliwie Rumak i Borucci.
Tracklista:
01. WOSK02. BXL03. SZCZERZE04. WIATR05. 51506. KOŁA";1;1
148;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5248/20161017124351_zapiskitypa.jpg;Ten Typ Mes - Alkopoligamia: Zapiski Typa (2CD); Muzyka, Pozostałe;demo_148;34,99 zł;0;20.12.2022;20.01.2023;1;897;"Pod koniec listopada 2011 do sprzedaży trafia reedycja pierwszej solowej płyty Mesa pt. „Alkopoligamia: zapiski typa”. Ten kultowy album przetrwał próbę czasu i mimo, że autor zdążył wielokrotnie zmienić styl od 2005 r., muzyka z tego okresu to wciąż ostre flow, emocje i świetne bity.Ceny używanych egzemplarzy osiągają od dawna zawrotne ceny na aukcjach, wytwórnia Alkopoligamia.com zdecydowała się więc zrobić z tym porządek. Dzięki wykupieniu praw do „…zapisków…” od oficyny T1/Teraz słuchacze Mesa będą mogli rozkoszować się doskonałym brzmieniem dwudziestu utworów z przeszłości i sześciu nowych tracków. Jak mówi Mes, nie są to odrzuty z „Kandydatów na szaleńców”, a nowe numery, nagrane z potrzeby podarowania fanom czegoś wyjątkowego.
CD1 01 Intro02 ..Widzę szaleństwo / feat. Jeeż a.k.a. Ewing03 ..Strach..04 Wjaazd!05 Cygara i pety06 Dwa Światy07 Zdrada / feat. Rafał Gańko (Złodzieje Oklasków)08 _Stop! / feat. Piotr Pacak09 Sam siedzę tu..10 Ot tak11 Witaj Śmierci12 G-funk, jakbyś pytał / feat. 2cztery713 T-Y-P (definicja) / feat. Dj Twister14 Pił Żartem / Pił serio
CD201 Krzyki za oknem (remix)02 Sam siedzę tu.. (live)03 ..Wyżeej..04 Jak to jest05 Nagła ŚmierćBONUS TRACKS 201106 Zrzutka / feat. Stasiak & Głośny07 Dumny jak paw / feat. VNM08 Lecę do ciebie / feat. Hade (ZETENWUPE)09 Mogę odetchnąć / feat. Głośny10 Detoks11 Klocki";1;1
149;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5264/ala-w-iext48776073.jpg;Ten Typ Mes - Ała; Muzyka, Pozostałe;demo_149;44,99 zł;17;20.12.2022;20.01.2023;1;486;"Na najnowszej solowej płycie Mes zabierze słuchaczy w podróż między sceną festiwalu, a oglądaniem serialu, między pokusą wzięcia kredytu, a tworzeniem międzypokoleniowej piosenki w ciasnej kawalerce, między kupnem wymarzonego auta, a ścieraniem z czarnego lakieru ptasich odchodów.
01. Codzienność (+Dawid Podsiadło) - muzyka: Michał Fox Król02. Mój terapeuta - muzyka: RAU03. Bledną - muzyka: RAU, Max Fiszer04. Book Please - muzyka: Wrotas Lifeview05. Pytajniki - muzyka: Max Fiszer06. Pokaż mi dom - muzyka: Night Marks Electric Trio07. Przewóz Osób - muzyka: Wrotas Lifeview08. Jak nikt - muzyka: Łukasz Kortez Federkiewicz09. Unisex - muzyka: Andrzej Fonai Pieszak10. Czy ty to ty? (+VNM) - muzyka: Mateusz Gudel11. Ale psa byś przytulił - muzyka: Bartosz Szogun Pietrzak12. W sumie nie różnią się? (+Ifi Ude) - muzyka: Michał Fox Król13. Świeżak (+RAU) - muzyka: Mateusz Holak14. Jeden mail - muzyka: Mariusz Obijalski15. Ride - muzyka: Wrotas Lifeview16. Nieiskotne (+Iza Lach) - muzyka: Andrzej Fonai Pieszak17. Zawsze mogę liczyć na - muzyka: Michał Tomaszczyk";1;1
150;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5252/800x736_product_media_49001-50000_Towar_48202_135504.jpg;Ten Typ Mes - Rapersampler; Muzyka, Pozostałe;demo_150;44,99 zł;0;20.12.2022;20.01.2023;1;634;01. ODPORNOŚĆ feat. Justyna Święs muzyka: Piotr Szmidt, Jose Manuel Alban Juarez02. KRZYCZAŁ NA SYNKA muzyka: Piotr Szmidt, Ola Trzaska03. MODA NA PALENIE SZISZY muzyka: Piotr Szmidt, Krzysztof Kawałko04. KULE Z BUKSZPANU muzyka: Piotr Szmidt05. NIE BĄDŹ KURWĄ muzyka: Piotr Szmidt06. ZIMA feat. Głośny muzyka: Piotr Szmidt, Krzysztof Kawałko, Głośny07. P1ĘTR0 muzyka: Piotr Szmidt08. 100 WYMÓWEK muzyka: Piotr Szmidt09. JESZCZE [FLEXXIP] muzyka: Piotr Szmidt10. PO TĘ TU muzyka: Piotr Szmidt11. HOŁD UP muzyka: Piotr Szmidt12. UNDERGOUND POLAND muzyka: Piotr Szmidt13. DAWAJ NA STACJĘ muzyka: Piotr Szmidt14. NIE BUJAJ SIĘ NA KRZEŚLE muzyka: Piotr Szmidt15. WYGLĘDÓW muzyka: Piotr Szmidt, Michał Tomaszczyk16. RUDY KURNIAWAN muzyka: Piotr Szmidt;1;1
151;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5250/20161017123413_zamachna.jpg;Ten Typ Mes - Zamach na przeciętność; Muzyka, Pozostałe;demo_151;34,99 zł;0;20.12.2022;20.01.2023;1;536;"Druga solowa płyta Mesa dostarczyła sporo przełomowych utworów – od nagranego na ulicy „My”, przez imprezowe „Jak to?!” po refleksyjne „25″ czy „Smak życia”. Raper pierwszy raz dopuścił się eksperymentu z punk rockiem hałasując w „OiOMie”.Ten Typ Mes dostarczył album pełen wątpliwości w siebie, świat oferujący szablonowe rozwiązania i moc pieniądza – nie zwątpił jednak w dojrzałość odbiorców i umiejętność pisania piosenek dla nich.
01 Cześć (intro)02 Ten zwykły we mnie03 To już04 Nie ten sam ziom feat. Numer Raz, Łona05 Jak to !?06 Nie płaczę za nimi feat. Ero, Stasiak07 Na później (skit)08 Welcome/Willkommen!09 Tribute to Hank (skit)10 Smak życia11 Dwadzieścia pięć feat. K812 Kontrkultura (skit)13 My14 Zamach na Jana K.15 Giń, kochanie ! feat. Flow, Riczi16 OiOM17 Dziś nie zamierzam kochać (skit)18 Co jest warte uwagi";1;1
152;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5188/604x621_product_media_32001-33000_Towar_32769_52442.jpg;VNM - Klaud N9jn; Muzyka, Pozostałe;demo_152;29,99 zł;0;20.12.2022;20.01.2023;1;776;"""Klaud N9jn"" to czwarta solowa, a pierwsza koncepcyjna płyta VNM-a - raper wykorzystuje sny jako bazę do opowiedzenia historii swojego życia widzianej oczami mniej lub bardziej bliskich mu osób. Produkcją muzyczną albumu zajęli się m.in. B.Melo, Czarny HIFI, DrySkull, Du:it, Sherlock, SoDrumatic i inni. Gości ujawnimy wkrótce. Okładka płyty ""Klaud N9jn"" to dzieło Bartka Kotera, który namalował obraz widoczny na froncie, oraz Karola Rycio odpowiedzialnego za oprawę graficzną.Pierwszym singlem promującym nowy materiał VNM-a jest klip do utworu ""Druga"" z gościnnym udziałem Sylwii Dynek.Track lista:
01. Dziewiąta chmura02. Skalpel03. Druga04. HopeUKnow05. REM06. Izolacja07. Kent stej08. Zmora09. Chcę to widzieć10. Barman11. Zagłusz mnie12. Najtaut13. Mirror ErroR";1;1
153;https://sbmstore.pl//environment/cache/images/380_380_productGfx_5186/605x600_product_media_23001-24000_vnm_propejn_OKLADKA_thumb_medium605_600.jpg;VNM - Propejn; Muzyka, Pozostałe;demo_153;29,99 zł;0;20.12.2022;20.01.2023;1;165;"""ProPejn"" to trzeci oficjalny album VNM-a. Zawiera 13 nowych nagrań, z których 3 są już znane publiczności jako single: ""Hajs się zgadza"", ""Szempejn papyn"" oraz teledyskowy ""Obiecaj mi"" z goścnnym udziałem Tomsona z Afromental. Pozostałymi gośćmi na albumie jest dwójka innych elbląskich przyjaciół rapera: Kamila Bagnowska, która śpiewa w jednym z numerów, oraz raper Flojd.Jedynym ""ojcem"" muzycznej warstwy płyty jest SoDrumatic, który odpowiada za brzmienie całości.Jakiego albumu możecie się spodziewać? Na pewno dobrego, ale, jak mówi sam VNM, ""Zamiast pisać o mojej płycie, wolę poczekać na moment, w którym sami wrzucicie ją na słuchawki, przesłuchacie od początku do końca i podzielicie się ze mną wrażeniami"".
Track lista:
1. Zawada 2k13 feat. Flojd2. Hajs się zgadza3. Zapiekanki4. ProPejn5. Fan 26. Spejsszyp feat. Kamila Bagnowska7. Obiecaj feat. Tomson8. Reintrospekcja9. Znów dobrze10. Szempejn papyn11. Bipolar12. A kiedy13. Blizna";1;1
154;https://sbmstore.pl//environment/cache/images/380_380_productGfx_3566/800x719_product_media_52001-53000_Towar_51364_153755.jpg,https://sbmstore.pl//userdata/public/gfx/3566/800x719_product_media_52001-53000_Towar_51364_153755.jpg,https://sbmstore.pl//userdata/public/gfx/3564/50d573d7f3d6498adec32af472e059c51651396f.jpg,https://sbmstore.pl//userdata/public/gfx/3568/c9162eeb162b1aaf0b7de59c977d0a5bfc0e9ade.jpg,https://sbmstore.pl//userdata/public/gfx/3570/dd8b1267aec6fea7e0a54c5299b54d5723f07a57.jpg,https://sbmstore.pl//userdata/public/gfx/3572/faddc5241b4a9d00fab3372b933cf76af4e4b5a0.jpg;Wac Toja - High Quality (Reedycja); Muzyka, Pozostałe;demo_154;34,99 zł;17;20.12.2022;20.01.2023;1;306;"Legalny debiut Wac Toja w odświeżonej wersji!""High Quality"" to zdecydowanie pozycja dla najbardziej wymagających entuzjastów nowego brzmienia rapu. W wersji podstawowej album został niemal wyprzedany, a reedycja zaskoczy Was nie tylko całkowicie nową, bogatą w uszlachetnione detale poligrafią, ale również premierowym materiałem muzycznym 01. Rzucić Rap ft. Białas (prod. TEF x TOJA)02. Klej (prod. Jacon)03. Perfekt (prod. SecretRank)04. EJ EJ EJ (prod. Adash)05. Pranie mózgu (prod. TOJA)06. Czasem (prod. MYSTXRIVL)07. Show W... (prod. Kubi Producent x GeezyBeatz) 08. Spotkałem Anioła ft. Rivkah Hope (prod. Fast Life Sharky x TOJA)09. Budzę Się (prod. HVZX)10. Spięcia Luzy (prod. Worek)11. Aloes ft. Quebonafide (prod. M1CKY)12. Labirynt (prod. AIST)+ bonus muzyczny do odkrycia po otrzymaniu albumu
";1;1
155;https://sbmstore.pl//environment/cache/images/380_380_productGfx_4652.jpg;White 2115 - Młody Książę; Muzyka,White 2115 - Młody Książę;demo_155;44,99 zł;0;20.12.2022;20.01.2023;1;121;"Po niekwestionowanym sukcesie debiutanckiego albumu “Rockstar”, który uplasował go w czołówce najpopularniejszych polskich raperów i niedługo po premierze pokrył się złotem, White 2115 powraca z nowym materiałem.
“Młody Książę” to dziewiętnaście starannie wyselekcjonowanych i spójnych brzmieniowo utworów. White zaprasza nas do świata szybkich samochodów, drogich ubrań i pięknych kobiet kontrastujących z samotnością, uzależnieniami i celebryckim blichtrem. To świat, w którym sukces od porażki potrafią dzielić sekundy.  
Tak jak przy pierwszej płycie, White zaprosił do współpracy zarówno polskich, jak i zagranicznych producentów. Udało im się stworzyć unikatową mieszankę trapu i elektroniki i sprawić, że projekt zyskał własne charakterystyczne brzmienie. Na albumie nie zabrakło również gości - gospodarza swoimi zwrotkami wsparli czołowi przedstawiciele polskiej sceny rapowej.
      Tracklista:
FleszTriple SGTRPałacMłody książęTrzy butelki+(48) ft. Jan-rapowanieDMCByliśmy tuNa zawszeNie chcęAMG ft. Malik Montana & Pablo 2115D.evilJohn travolta ft. ŻabsonM550i ft. PlanBWampirRok ft. Kuqe 2115

";1;1
156;https://sbmstore.pl//environment/cache/images/380_380_productGfx_3018/instagram1500x1500_cover_photo.jpg,https://sbmstore.pl//userdata/public/gfx/3018/instagram1500x1500_cover_photo.jpg,https://sbmstore.pl//userdata/public/gfx/3016/rockstar_cd_cover_2.jpg;White 2115 - Rockstar; Muzyka,White 2115 - Rockstar;demo_156;34,99 zł;0;20.12.2022;20.01.2023;1;585;"White 2115 to śmiała indywidualność i  pierwsza gwiazda rocka w polskim hip-hopie. Mimo młodego wieku (rocznik 1996) pochodzący z Milanówka reprezentant 2115 Gang w szybkim tempie zdobył uznanie słuchaczy. Przekraczając wszelkie granice stworzył album “Rockstar” łączący trapowe bengery z niemal rockowymi balladami. Wszechstronność White’a doprowadziła do współpracy z SB Maffiją, a udział w akcji SB Starter okazał się skuteczną drogą do pierwszego profesjonalnego kontraktu. W 2018 na kanale wytwórni pojawił się jego  singiel “California”, który w dwa miesiące zdobył ponad 12 milionów odsłon. W tym samym roku White został wybrany Młodym Wilkiem portalu Popkiller, co skupiło na nim jeszcze większą uwagę odbiorców i hip-hopowego środowiska. Jego koncerty, sceniczny wizerunek i energia, którą dzieli się ze słuchaczami, sprawiają, że nie można przejść obok niego obojętnie. Świeże i ekscytujące dźwięki albumu “Rockstar” otwierają kolejny rozdział jego niezwykłej kariery. Gościnnie na krążku pojawili się: Białas, Bedoes i Kuqe.
Tracklista:
01. Balmain (prod. LexNour)02. Kurt Cobain (prod. Got Barss)03. California (prod. Imotape Productions)04. Jaki ojciec taki syn (prod. Imotape Productions)05. Rockstar (prod. Deemz)06. La Vida Loca (prod. ATP Beats)07. Noc (prod. Kuroime)08. Anioł stróż (prod. Deemz)09. Jim Morrison (prod. Deemz)10. Cry Baby (prod. Deemz)11. Nowi kumple ft. Bedoes, Kuqe (prod. MajinSauce)12. Sos mula ft. Białas (prod. Deemz)13. Sen (prod. Kubi Producent)14. Legenda (prod. Masked Man)";1;1
157;https://sbmstore.pl//environment/cache/images/380_380_productGfx_1513/FrontPO-ZMIANACH.jpg;Wiatr - MATI WIATR ; Muzyka,Wiatr - MATI WIATR ;demo_157;29,99 zł;0;20.12.2022;20.01.2023;1;225;"LIMITOWANY NAKŁAD ""MATI WIATR"" DOSTĘPNY JEDYNIE NA WWW.SBMSTORE.PLNAKŁAD LTD: 500 sztuk
PREMIERA PŁYTY: 10 LISTOPADA 2017
Po
kilkunastu miesiącach współpracy z SB Maffija Label i kilkunastu
premierach na kanale SBM, Wiatr prezentuje swój pierwszy materiał
wydany nakładem wytwórni. To był bardzo owocny rok, a takie
kawałki jak ""Wschód i Zachód"", ""Halloween"",
""Mati Wiatr"" czy ""Deja Vu"" okazały się
pierwszymi ogólnopolskimi hitami w dorobku 21-letniego rapera z
Krakowa. Ukoronowaniem wielomiesięcznej pracy gruntującej pozycję
Wiatra na scenie będzie oficjalna premiera albumu ""Mati Wiatr"".
Mati
zwrócił na siebie uwagę doskonałym drygiem to pisania melodii,
które z naturalną łatwością generują potencjalne przeboje.
Charakterystyczna barwa głosu, wysokiej klasy rapowe skillsy i
ponadprzeciętne umiejętności wokalne sprawiły, że Wiatr stał
się jednym z najbardziej obiecujących postaci młodego pokolenia, a
na jego koncertach refrenowe melodie śpiewają całe sale. Zwycięzca
konkursu OUTFEAT, który otworzył mu drzwi do współpracy z
wytwórnią, ma również nieprzeciętne ucho do bitów - na jego
płycie usłyszeć można znakomite produkcje młodego pokolenia
beatmakerów takich jak Michał Graczyk, Fliptunes, Mienski czy Faded
Dollars.
""Mati
Wiatr"" to album na którym będzie można usłyszeć wszystkie
najpopularniejsze kawałki Wiatra, a także premierowe numery
przygotowane specjalnie z myślą o tej płycie. KOOZA odpowiedzialny
za najlepsze teledyski rapera zadbał również o oprawę graficzną
krążka, który ukaże się już 10 listopada 2017. 

TRACKLISTA:
1. Wschód i Zachód (Prod. Feliepe)2. Lazy (Prod. Unknown)3. Świętość (Prod. Chdzk.Crvcrz)4. Zapisz Jako (Prod. K4m)5. Beverly Hills (Prod. Kowal)6. W idealnym Świecie (Prod. Faded Dollars)7. Tasiemiec (Prod. Flame)8. Deja Vu (Prod. Michał Graczyk)9. Mati Wiatr (Prod. FlipTunes)10. Blues (Prod. Mienski)11. Route 66 (Prod. FlipTunes)12. Halloween (Prod. Mienski)13. Bomby (Prod. Michał Graczyk x Mienski)
Bonus track:
14. Bez Analiz (prod. Michał Graczyk)";1;1
